subscription_id,customer_id,plan_type,monthly_fee,start_date,end_date,status
1932,797,Standard,499,2024-08-10,2025-06-21,Active
1933,698,Standard,499,2022-12-21,2023-09-04,Active
1934,1750,Premium,699,2023-05-26,2023-10-10,Active
1935,349,Premium,699,2023-02-04,2023-07-14,Active
1936,1354,Premium,699,2024-09-17,2024-11-26,Active
1937,1150,Standard,499,2022-03-27,2022-08-10,Cancelled
1938,1085,Standard,499,2022-11-08,2023-05-06,Cancelled
1939,925,Premium,699,2023-04-24,2023-06-08,Active
1940,1198,Basic,299,2023-10-02,2024-04-29,Active
1941,851,Basic,299,2024-02-09,2024-08-02,Active
1942,1006,Basic,299,2023-01-20,2023-11-21,Active
1943,1244,Basic,299,2022-04-10,2022-11-28,Active
1944,227,Premium,699,2022-10-24,2023-02-22,Cancelled
1945,1571,Premium,699,2023-02-15,2023-12-23,Active
1946,1539,Basic,299,2023-03-05,2024-02-04,Active
1947,1578,Standard,499,2023-10-08,2023-12-31,Active
1948,1407,Premium,699,2024-02-20,2025-02-09,Active
1949,1097,Premium,699,2023-02-06,2023-07-01,Cancelled
1950,1014,Standard,499,2022-10-21,2023-07-08,Active
1951,1789,Basic,299,2023-02-14,2023-08-10,Active
1952,1700,Standard,499,2024-02-21,2024-11-14,Active
1953,1400,Basic,299,2023-01-28,2023-12-21,Active
1954,1996,Standard,499,2023-02-25,2023-07-01,Active
1955,1268,Basic,299,2022-05-22,2023-04-29,Active
1956,165,Premium,699,2023-08-08,2024-04-03,Cancelled
1957,666,Premium,699,2022-09-13,2023-01-06,Active
1958,967,Premium,699,2022-04-04,2022-11-09,Active
1959,1232,Premium,699,2023-02-03,2023-12-12,Active
1960,396,Basic,299,2023-04-14,2023-11-18,Cancelled
1961,491,Basic,299,2023-04-29,2023-09-08,Active
1962,601,Basic,299,2024-07-04,2024-08-18,Active
1963,945,Standard,499,2022-09-08,2023-08-12,Active
1964,496,Basic,299,2024-09-23,2025-06-16,Active
1965,228,Premium,699,2024-05-07,2024-11-22,Cancelled
1966,1862,Basic,299,2022-09-08,2023-06-01,Cancelled
1967,144,Basic,299,2024-02-06,2024-03-23,Active
1968,833,Premium,699,2023-04-27,2023-12-10,Active
1969,855,Standard,499,2024-06-23,2025-04-24,Active
1970,1591,Premium,699,2023-10-25,2024-08-23,Cancelled
1971,899,Standard,499,2024-04-27,2024-06-26,Active
1972,816,Premium,699,2024-02-27,2024-04-17,Active
1973,1468,Premium,699,2023-10-07,2024-10-03,Active
1974,1613,Basic,299,2022-04-17,2022-07-30,Cancelled
1975,1553,Premium,699,2024-02-11,2024-05-08,Cancelled
1976,751,Standard,499,2023-11-04,2024-05-25,Active
1977,498,Standard,499,2022-08-04,2023-01-16,Active
1978,1315,Premium,699,2022-03-17,2022-12-06,Cancelled
1979,1007,Basic,299,2024-02-15,2024-07-27,Active
1980,1412,Standard,499,2022-12-05,2023-08-22,Active
1981,1164,Standard,499,2023-09-01,2023-10-19,Cancelled
1982,304,Premium,699,2022-10-23,2022-12-05,Active
1983,760,Premium,699,2023-01-07,2023-07-05,Active
1984,1467,Basic,299,2023-08-05,2024-07-24,Active
1985,1461,Standard,499,2023-11-21,2024-05-19,Active
1986,1650,Premium,699,2022-05-12,2022-08-25,Active
1987,1760,Standard,499,2022-09-21,2023-09-12,Active
1988,1743,Basic,299,2023-08-21,2024-02-22,Active
1989,25,Standard,499,2023-01-08,2023-10-25,Cancelled
1990,1059,Standard,499,2023-05-04,2024-04-14,Cancelled
1991,1992,Standard,499,2023-10-22,2024-02-08,Active
1992,1027,Standard,499,2023-06-20,2024-01-27,Active
1993,1897,Standard,499,2023-10-26,2024-02-19,Cancelled
1994,988,Basic,299,2023-05-11,2023-12-21,Active
1995,1940,Basic,299,2022-12-17,2023-05-11,Active
1996,460,Basic,299,2022-10-12,2023-09-18,Cancelled
1997,1617,Basic,299,2023-10-28,2024-03-06,Active
1998,941,Premium,699,2024-07-23,2025-07-14,Cancelled
1999,1721,Premium,699,2024-05-16,2025-03-10,Cancelled
2000,1519,Basic,299,2023-01-08,2023-02-23,Active
2001,203,Standard,499,2023-06-04,2023-08-07,Active
2002,1970,Premium,699,2024-05-16,2025-03-17,Cancelled
2003,1988,Basic,299,2023-04-03,2024-02-17,Active
2004,502,Standard,499,2024-03-27,2024-07-28,Active
2005,1333,Basic,299,2022-08-22,2023-05-12,Active
2006,1248,Standard,499,2023-07-20,2024-01-08,Active
2007,390,Premium,699,2024-04-30,2024-07-01,Cancelled
2008,272,Premium,699,2022-11-07,2023-01-07,Active
2009,500,Premium,699,2024-02-19,2025-01-11,Active
2010,202,Premium,699,2024-06-21,2024-08-16,Active
2011,1299,Basic,299,2022-07-21,2023-04-21,Active
2012,171,Standard,499,2022-07-22,2022-10-11,Active
2013,441,Premium,699,2023-05-14,2023-11-13,Active
2014,1192,Standard,499,2024-05-31,2024-08-26,Cancelled
2015,907,Premium,699,2022-07-19,2023-06-15,Cancelled
2016,1259,Standard,499,2022-01-01,2022-06-08,Cancelled
2017,1232,Standard,499,2023-05-20,2024-05-07,Active
2018,1039,Standard,499,2023-06-11,2023-12-03,Cancelled
2019,614,Standard,499,2024-06-07,2025-04-05,Active
2020,564,Premium,699,2023-07-29,2024-05-11,Active
2021,902,Basic,299,2024-09-27,2025-01-28,Active
2022,654,Premium,699,2023-04-27,2024-02-04,Active
2023,135,Standard,499,2023-11-21,2024-05-24,Active
2024,1766,Standard,499,2022-12-17,2023-12-08,Active
2025,1685,Basic,299,2022-07-18,2022-10-11,Cancelled
2026,437,Standard,499,2023-05-29,2023-12-01,Active
2027,1087,Standard,499,2022-04-16,2022-10-16,Cancelled
2028,431,Premium,699,2023-11-20,2024-03-08,Active
2029,394,Standard,499,2024-03-15,2024-07-10,Cancelled
2030,1250,Premium,699,2022-06-10,2022-12-23,Cancelled
2031,971,Premium,699,2023-09-02,2024-05-02,Cancelled
2032,552,Basic,299,2024-08-13,2025-01-24,Active
2033,1754,Standard,499,2023-01-15,2023-04-29,Active
2034,1489,Standard,499,2024-04-29,2024-11-06,Active
2035,872,Premium,699,2023-02-07,2023-10-08,Active
2036,1926,Standard,499,2022-02-26,2022-10-23,Active
2037,1650,Basic,299,2024-09-25,2025-06-15,Cancelled
2038,40,Premium,699,2022-07-27,2022-12-10,Active
2039,525,Standard,499,2024-05-02,2024-12-09,Active
2040,876,Standard,499,2022-11-30,2023-10-11,Active
2041,409,Basic,299,2023-09-25,2024-07-08,Active
2042,562,Basic,299,2022-03-18,2022-08-19,Active
2043,1481,Standard,499,2024-08-22,2025-07-21,Active
2044,1989,Basic,299,2024-03-10,2024-10-25,Active
2045,1862,Premium,699,2023-05-14,2023-10-18,Active
2046,1243,Premium,699,2023-01-20,2023-03-21,Active
2047,1310,Standard,499,2022-10-10,2023-08-11,Active
2048,1892,Standard,499,2022-04-24,2023-01-20,Active
2049,1536,Basic,299,2022-11-29,2023-07-28,Cancelled
2050,1790,Basic,299,2023-08-27,2024-02-26,Active
2051,1151,Basic,299,2023-03-25,2023-08-27,Active
2052,1120,Premium,699,2022-09-24,2023-08-05,Active
2053,597,Premium,699,2022-01-23,2022-05-04,Cancelled
2054,140,Premium,699,2023-12-30,2024-07-07,Cancelled
2055,740,Standard,499,2024-02-05,2024-06-23,Active
2056,960,Basic,299,2023-04-17,2023-11-18,Active
2057,1388,Premium,699,2022-09-23,2023-03-02,Active
2058,1911,Basic,299,2022-05-24,2022-08-23,Active
2059,876,Standard,499,2024-04-05,2025-01-09,Cancelled
2060,1704,Premium,699,2022-03-03,2022-12-20,Active
2061,1159,Standard,499,2022-02-02,2022-11-17,Cancelled
2062,670,Premium,699,2023-05-19,2023-11-09,Active
2063,1300,Basic,299,2024-01-23,2024-03-31,Active
2064,1996,Premium,699,2024-03-10,2024-06-05,Active
2065,1636,Premium,699,2024-05-16,2024-07-29,Active
2066,960,Premium,699,2023-10-28,2024-03-03,Cancelled
2067,1572,Premium,699,2023-03-18,2023-09-05,Active
2068,1822,Premium,699,2022-06-05,2023-06-03,Active
2069,373,Premium,699,2023-08-13,2024-03-03,Active
2070,1600,Premium,699,2024-01-28,2024-10-05,Cancelled
2071,823,Premium,699,2022-10-28,2022-11-30,Active
2072,799,Basic,299,2022-01-09,2022-06-03,Active
2073,309,Standard,499,2024-05-26,2024-10-17,Active
2074,1573,Standard,499,2023-06-30,2024-03-20,Active
2075,411,Premium,699,2024-08-05,2025-03-04,Cancelled
2076,1465,Premium,699,2022-06-06,2022-10-10,Cancelled
2077,423,Standard,499,2022-07-05,2022-09-24,Active
2078,1233,Basic,299,2024-03-09,2024-06-12,Active
2079,1956,Basic,299,2022-12-02,2023-06-11,Cancelled
2080,1348,Basic,299,2022-07-26,2023-01-27,Active
2081,556,Basic,299,2024-08-16,2025-01-04,Cancelled
2082,56,Basic,299,2024-06-17,2025-02-27,Active
2083,1942,Standard,499,2022-01-27,2022-10-11,Cancelled
2084,1750,Premium,699,2022-08-02,2023-03-14,Active
2085,899,Standard,499,2022-07-23,2022-12-05,Cancelled
2086,1209,Basic,299,2022-04-06,2022-08-03,Active
2087,1185,Premium,699,2023-06-13,2023-09-13,Active
2088,430,Basic,299,2024-08-21,2025-05-28,Cancelled
2089,734,Premium,699,2022-11-21,2023-07-21,Active
2090,186,Premium,699,2023-01-04,2023-10-05,Active
2091,230,Standard,499,2022-01-17,2022-02-19,Active
2092,861,Standard,499,2024-09-11,2024-12-01,Active
2093,1937,Standard,499,2024-05-06,2024-07-08,Active
2094,1737,Premium,699,2022-11-04,2023-03-31,Cancelled
2095,173,Premium,699,2023-10-22,2024-06-07,Cancelled
2096,33,Standard,499,2024-01-18,2025-01-13,Cancelled
2097,93,Basic,299,2024-05-17,2024-10-21,Active
2098,19,Basic,299,2023-06-16,2023-10-03,Active
2099,963,Basic,299,2022-03-04,2023-02-02,Cancelled
2100,1775,Premium,699,2023-11-08,2024-05-06,Active
2101,850,Basic,299,2023-03-06,2023-07-02,Active
2102,1063,Basic,299,2024-01-30,2024-05-31,Active
2103,1895,Basic,299,2024-03-16,2024-07-07,Active
2104,418,Standard,499,2023-02-18,2024-02-03,Active
2105,1724,Standard,499,2023-09-29,2024-04-10,Active
2106,53,Standard,499,2022-01-30,2022-10-27,Active
2107,1786,Basic,299,2024-07-24,2025-03-19,Active
2108,773,Premium,699,2024-01-10,2024-11-03,Active
2109,206,Basic,299,2022-12-24,2023-05-17,Active
2110,136,Basic,299,2024-09-18,2025-06-18,Active
2111,851,Premium,699,2023-03-27,2023-07-03,Cancelled
2112,1658,Premium,699,2022-01-01,2022-07-09,Active
2113,1843,Standard,499,2022-05-12,2022-11-23,Active
2114,749,Premium,699,2023-11-16,2024-02-03,Active
2115,1534,Premium,699,2022-07-20,2022-10-22,Active
2116,266,Basic,299,2022-08-19,2022-10-30,Cancelled
2117,1469,Standard,499,2022-10-17,2023-09-26,Active
2118,464,Standard,499,2022-07-09,2023-01-09,Active
2119,1995,Standard,499,2023-11-16,2024-10-13,Active
2120,1183,Standard,499,2024-02-18,2024-05-25,Active
2121,768,Premium,699,2022-05-29,2023-04-20,Cancelled
2122,1743,Basic,299,2024-02-05,2024-09-19,Active
2123,1627,Basic,299,2022-07-06,2022-08-12,Active
2124,70,Basic,299,2022-06-15,2023-02-03,Active
2125,1172,Standard,499,2023-05-11,2023-12-03,Active
2126,1781,Premium,699,2023-02-20,2023-11-08,Cancelled
2127,929,Premium,699,2022-09-27,2023-08-02,Active
2128,1526,Standard,499,2023-11-03,2024-08-22,Cancelled
2129,691,Basic,299,2022-09-19,2023-04-11,Cancelled
2130,999,Premium,699,2023-04-13,2023-07-01,Active
2131,702,Premium,699,2022-09-27,2022-11-28,Cancelled
2132,874,Premium,699,2022-01-27,2022-12-01,Active
2133,466,Standard,499,2024-04-29,2024-07-24,Active
2134,1460,Standard,499,2022-05-10,2022-12-03,Active
2135,894,Premium,699,2024-08-20,2024-10-31,Cancelled
2136,1991,Premium,699,2022-07-06,2023-02-24,Cancelled
2137,1814,Premium,699,2022-07-19,2022-10-29,Cancelled
2138,455,Basic,299,2022-07-23,2023-02-19,Active
2139,1598,Basic,299,2023-07-31,2024-05-27,Active
2140,1639,Premium,699,2023-01-07,2023-11-09,Active
2141,1940,Premium,699,2022-06-20,2023-01-27,Active
2142,1394,Basic,299,2023-10-13,2024-10-01,Cancelled
2143,464,Premium,699,2022-06-05,2023-04-07,Cancelled
2144,1249,Standard,499,2024-05-28,2024-10-08,Active
2145,1965,Standard,499,2022-10-31,2023-06-17,Cancelled
2146,1991,Standard,499,2024-07-04,2025-04-03,Active
2147,279,Premium,699,2024-08-18,2025-02-17,Active
2148,515,Premium,699,2023-07-24,2024-01-29,Active
2149,1503,Premium,699,2023-09-01,2023-11-04,Active
2150,841,Basic,299,2022-05-28,2023-02-28,Cancelled
2151,1566,Basic,299,2023-02-05,2023-05-27,Active
2152,801,Premium,699,2022-07-18,2022-12-22,Cancelled
2153,145,Basic,299,2024-09-13,2025-03-03,Active
2154,823,Basic,299,2024-01-14,2024-12-08,Cancelled
2155,311,Basic,299,2023-03-31,2023-07-11,Active
2156,1558,Standard,499,2022-01-12,2023-01-03,Active
2157,638,Premium,699,2022-04-16,2023-04-02,Active
2158,476,Premium,699,2023-03-25,2023-09-23,Cancelled
2159,1109,Premium,699,2023-09-17,2024-06-05,Active
2160,1803,Premium,699,2022-12-16,2023-06-03,Cancelled
2161,84,Standard,499,2024-05-08,2024-10-15,Active
2162,956,Standard,499,2023-08-23,2023-12-17,Cancelled
2163,1417,Standard,499,2024-02-16,2024-08-13,Active
2164,212,Basic,299,2024-01-20,2024-12-23,Cancelled
2165,1772,Standard,499,2022-09-05,2023-06-15,Cancelled
2166,1973,Standard,499,2023-03-08,2023-05-06,Active
2167,1772,Standard,499,2024-05-12,2024-10-30,Cancelled
2168,1312,Premium,699,2022-12-03,2023-08-04,Active
2169,515,Standard,499,2022-03-27,2022-05-02,Active
2170,1651,Standard,499,2022-09-06,2023-08-01,Active
2171,1211,Standard,499,2023-11-13,2024-04-27,Active
2172,1600,Premium,699,2023-05-15,2024-03-27,Active
2173,1159,Standard,499,2023-09-14,2024-07-05,Cancelled
2174,1368,Standard,499,2022-02-13,2023-01-17,Active
2175,1717,Premium,699,2024-09-03,2024-11-22,Active
2176,241,Basic,299,2023-01-05,2023-11-28,Active
2177,1851,Premium,699,2023-03-08,2023-10-25,Cancelled
2178,82,Standard,499,2023-10-25,2024-07-06,Cancelled
2179,1175,Premium,699,2022-02-08,2022-09-30,Cancelled
2180,1287,Premium,699,2024-03-07,2024-11-13,Active
2181,53,Basic,299,2023-08-04,2023-12-04,Active
2182,1938,Standard,499,2022-04-12,2022-10-08,Cancelled
2183,1643,Basic,299,2024-01-17,2024-10-06,Cancelled
2184,520,Standard,499,2024-04-18,2024-11-10,Active
2185,1978,Basic,299,2022-10-11,2023-06-26,Cancelled
2186,665,Standard,499,2023-12-17,2024-12-06,Active
2187,1626,Basic,299,2022-08-03,2023-06-14,Cancelled
2188,1121,Premium,699,2022-11-26,2023-07-19,Cancelled
2189,1600,Basic,299,2024-05-14,2025-02-23,Cancelled
2190,684,Standard,499,2023-09-24,2024-07-25,Cancelled
2191,1713,Basic,299,2022-11-21,2023-05-26,Active
2192,1479,Basic,299,2023-10-17,2024-06-10,Active
2193,1019,Premium,699,2022-07-10,2023-02-20,Active
2194,1754,Premium,699,2023-05-13,2023-12-08,Active
2195,897,Standard,499,2024-02-12,2024-06-02,Cancelled
2196,662,Basic,299,2022-04-25,2022-08-30,Active
2197,1862,Premium,699,2023-12-19,2024-12-11,Active
2198,1550,Premium,699,2023-07-06,2023-11-04,Active
2199,1425,Basic,299,2022-07-23,2022-10-08,Active
2200,1225,Premium,699,2023-02-19,2023-08-02,Active
2201,697,Premium,699,2022-12-29,2023-08-19,Active
2202,789,Basic,299,2024-05-15,2024-11-11,Active
2203,1989,Basic,299,2022-11-28,2023-04-22,Active
2204,84,Basic,299,2023-07-16,2023-11-02,Active
2205,561,Basic,299,2023-05-22,2023-10-13,Cancelled
2206,449,Basic,299,2024-06-15,2024-11-07,Active
2207,1663,Basic,299,2022-05-29,2022-07-04,Active
2208,1976,Basic,299,2024-05-28,2025-05-06,Active
2209,899,Standard,499,2023-07-24,2024-05-31,Cancelled
2210,394,Standard,499,2022-07-10,2023-05-01,Active
2211,1285,Premium,699,2024-06-28,2025-02-11,Cancelled
2212,1448,Standard,499,2024-04-02,2024-09-13,Active
2213,747,Basic,299,2022-11-24,2023-09-26,Active
2214,1963,Premium,699,2022-05-18,2022-11-28,Cancelled
2215,1439,Basic,299,2024-03-25,2025-01-24,Active
2216,198,Premium,699,2023-12-27,2024-09-25,Active
2217,215,Premium,699,2022-08-22,2023-03-18,Cancelled
2218,1321,Premium,699,2024-04-20,2024-09-11,Active
2219,1177,Basic,299,2023-04-17,2024-03-28,Active
2220,1211,Standard,499,2022-03-08,2022-07-03,Active
2221,919,Premium,699,2023-10-28,2023-12-26,Cancelled
2222,977,Premium,699,2022-06-01,2022-08-02,Active
2223,134,Premium,699,2022-10-10,2023-08-27,Active
2224,1837,Premium,699,2022-01-29,2022-12-31,Active
2225,1443,Basic,299,2023-02-10,2023-06-30,Active
2226,635,Premium,699,2023-12-15,2024-06-17,Active
2227,1168,Premium,699,2024-08-26,2025-04-21,Active
2228,1106,Premium,699,2023-08-24,2024-03-02,Cancelled
2229,1989,Premium,699,2022-02-24,2022-09-25,Active
2230,1587,Basic,299,2023-09-21,2023-11-22,Active
2231,1496,Basic,299,2024-01-21,2024-05-29,Active
2232,1232,Basic,299,2024-05-05,2024-09-04,Active
2233,1903,Standard,499,2024-01-17,2024-04-17,Active
2234,193,Standard,499,2023-08-11,2024-03-26,Cancelled
2235,781,Premium,699,2023-05-01,2023-08-09,Cancelled
2236,375,Basic,299,2022-11-15,2023-06-14,Active
2237,882,Standard,499,2023-05-27,2023-08-11,Active
2238,823,Basic,299,2022-08-21,2023-03-18,Cancelled
2239,1297,Basic,299,2022-12-14,2023-09-01,Cancelled
2240,1073,Standard,499,2022-01-21,2022-12-27,Active
2241,1141,Basic,299,2023-12-01,2024-07-09,Active
2242,4,Premium,699,2022-01-13,2022-02-14,Active
2243,628,Basic,299,2024-03-30,2025-02-13,Active
2244,1760,Basic,299,2024-09-05,2025-01-01,Active
2245,1272,Standard,499,2022-07-06,2023-05-06,Active
2246,708,Basic,299,2024-06-12,2024-09-29,Active
2247,1176,Basic,299,2024-07-01,2025-03-13,Cancelled
2248,1802,Basic,299,2023-06-04,2023-09-18,Cancelled
2249,912,Basic,299,2023-09-30,2023-11-18,Cancelled
2250,1820,Basic,299,2024-04-06,2024-10-12,Cancelled
2251,221,Standard,499,2023-12-01,2024-04-01,Active
2252,343,Basic,299,2023-05-25,2023-09-30,Active
2253,1256,Standard,499,2024-08-18,2025-05-07,Cancelled
2254,1123,Standard,499,2024-03-13,2024-11-27,Cancelled
2255,1370,Premium,699,2022-03-09,2022-09-28,Active
2256,290,Basic,299,2024-09-10,2025-06-18,Active
2257,828,Basic,299,2023-01-02,2023-03-03,Cancelled
2258,1887,Standard,499,2024-04-10,2025-03-08,Active
2259,1065,Basic,299,2023-11-11,2024-11-10,Active
2260,1080,Premium,699,2023-08-12,2024-06-09,Active
2261,1551,Premium,699,2023-10-21,2024-03-01,Active
2262,278,Standard,499,2024-02-21,2024-07-01,Active
2263,1283,Standard,499,2023-02-18,2023-10-28,Active
2264,1005,Basic,299,2023-05-19,2023-08-10,Active
2265,992,Premium,699,2023-02-03,2023-08-08,Active
2266,1611,Standard,499,2024-02-29,2024-04-27,Active
2267,86,Basic,299,2024-08-27,2024-11-10,Active
2268,1204,Premium,699,2024-07-10,2025-05-28,Active
2269,1313,Standard,499,2024-01-27,2024-03-21,Active
2270,97,Standard,499,2023-01-30,2023-06-05,Active
2271,1102,Basic,299,2024-04-23,2024-12-31,Cancelled
2272,1074,Basic,299,2023-06-05,2024-01-10,Active
2273,92,Basic,299,2022-04-12,2023-01-01,Cancelled
2274,1828,Basic,299,2023-12-31,2024-07-11,Active
2275,417,Standard,499,2022-07-31,2023-06-18,Active
2276,32,Basic,299,2024-08-02,2025-03-15,Active
2277,1412,Basic,299,2024-08-04,2025-01-29,Active
2278,493,Premium,699,2024-04-13,2024-10-29,Cancelled
2279,799,Basic,299,2023-01-16,2023-09-08,Active
2280,291,Premium,699,2022-09-10,2023-08-24,Active
2281,1807,Standard,499,2023-11-28,2024-10-15,Cancelled
2282,1848,Premium,699,2022-11-14,2023-03-28,Cancelled
2283,1339,Premium,699,2024-07-24,2025-01-09,Active
2284,21,Standard,499,2024-04-23,2024-12-20,Active
2285,1726,Basic,299,2024-04-16,2025-01-20,Active
2286,22,Premium,699,2023-12-11,2024-07-30,Active
2287,1572,Standard,499,2022-05-12,2022-10-03,Active
2288,235,Basic,299,2022-06-12,2023-03-19,Active
2289,1100,Standard,499,2022-06-21,2022-11-29,Cancelled
2290,1465,Premium,699,2023-02-12,2023-08-06,Active
2291,584,Premium,699,2022-09-25,2022-12-19,Cancelled
2292,809,Basic,299,2024-08-31,2024-11-13,Active
2293,1020,Basic,299,2022-05-11,2023-03-02,Cancelled
2294,961,Standard,499,2022-04-22,2022-07-18,Active
2295,1707,Standard,499,2022-07-08,2022-09-18,Cancelled
2296,1652,Basic,299,2022-09-05,2023-05-16,Active
2297,898,Premium,699,2022-05-27,2023-02-07,Active
2298,85,Premium,699,2024-08-14,2025-05-28,Cancelled
2299,388,Basic,299,2024-01-13,2024-07-23,Active
2300,30,Basic,299,2022-12-16,2023-05-23,Cancelled
2301,718,Standard,499,2022-07-25,2023-07-19,Active
2302,779,Basic,299,2024-08-27,2025-02-22,Active
2303,462,Basic,299,2023-10-05,2024-02-11,Active
2304,1477,Standard,499,2022-01-26,2022-10-08,Active
2305,504,Premium,699,2023-06-26,2023-12-20,Active
2306,294,Premium,699,2024-09-14,2025-03-25,Active
2307,1403,Basic,299,2023-02-24,2023-12-16,Active
2308,1267,Premium,699,2022-06-23,2023-01-03,Active
2309,294,Basic,299,2023-12-02,2024-04-29,Active
2310,8,Premium,699,2022-03-01,2022-10-15,Cancelled
2311,246,Basic,299,2024-02-20,2025-02-05,Active
2312,1118,Basic,299,2022-01-21,2023-01-18,Cancelled
2313,976,Premium,699,2023-10-23,2024-06-06,Active
2314,1262,Standard,499,2023-04-06,2023-09-04,Active
2315,1255,Standard,499,2022-12-20,2023-12-10,Active
2316,1883,Basic,299,2023-04-11,2024-02-09,Cancelled
2317,459,Basic,299,2022-10-21,2023-10-12,Cancelled
2318,1973,Standard,499,2022-09-21,2023-01-11,Active
2319,43,Standard,499,2024-04-04,2024-10-04,Active
2320,942,Standard,499,2023-12-29,2024-10-31,Cancelled
2321,824,Basic,299,2024-05-10,2025-04-25,Active
2322,1929,Standard,499,2023-03-08,2023-11-06,Active
2323,927,Standard,499,2024-09-02,2025-04-18,Active
2324,692,Standard,499,2023-11-13,2024-07-04,Active
2325,1086,Basic,299,2022-09-09,2023-01-28,Cancelled
2326,1165,Basic,299,2024-08-28,2025-08-09,Active
2327,949,Premium,699,2024-06-02,2025-01-27,Active
2328,629,Basic,299,2023-02-07,2023-05-20,Active
2329,1112,Premium,699,2023-04-09,2023-10-09,Cancelled
2330,1958,Premium,699,2023-02-27,2023-04-24,Active
2331,692,Premium,699,2024-06-30,2024-10-18,Active
2332,1920,Premium,699,2023-03-19,2023-07-19,Cancelled
2333,49,Premium,699,2022-07-31,2023-03-15,Active
2334,353,Standard,499,2024-02-03,2024-12-17,Cancelled
2335,1314,Standard,499,2023-08-12,2023-12-21,Active
2336,649,Standard,499,2022-09-09,2022-12-14,Cancelled
2337,997,Standard,499,2023-09-18,2024-08-26,Active
2338,1287,Basic,299,2023-11-24,2024-02-11,Cancelled
2339,176,Basic,299,2022-01-09,2022-03-07,Active
2340,185,Standard,499,2024-08-11,2025-03-11,Active
2341,309,Basic,299,2022-11-11,2023-01-13,Active
2342,1863,Standard,499,2023-08-21,2024-05-05,Active
2343,1441,Basic,299,2022-10-24,2023-04-27,Active
2344,1151,Basic,299,2024-07-11,2024-10-26,Active
2345,243,Premium,699,2024-07-21,2025-07-02,Active
2346,1151,Premium,699,2023-10-06,2024-07-02,Active
2347,576,Premium,699,2024-05-18,2024-10-22,Cancelled
2348,1360,Basic,299,2024-07-20,2025-04-03,Active
2349,81,Basic,299,2024-06-20,2025-01-31,Active
2350,977,Basic,299,2024-02-25,2024-04-05,Active
2351,1676,Standard,499,2024-08-11,2025-04-23,Active
2352,373,Standard,499,2024-07-04,2024-08-13,Cancelled
2353,1939,Premium,699,2023-08-04,2024-02-26,Cancelled
2354,175,Standard,499,2022-03-12,2022-07-10,Active
2355,615,Premium,699,2023-02-08,2023-05-25,Active
2356,1915,Premium,699,2022-07-21,2023-07-10,Active
2357,1457,Basic,299,2022-12-30,2023-12-03,Cancelled
2358,1014,Basic,299,2023-09-29,2024-08-26,Active
2359,347,Standard,499,2024-05-21,2024-10-27,Active
2360,574,Premium,699,2024-07-14,2024-08-25,Active
2361,1856,Basic,299,2022-02-23,2023-02-20,Active
2362,628,Standard,499,2023-04-05,2023-12-12,Active
2363,559,Premium,699,2024-02-17,2024-11-07,Active
2364,682,Premium,699,2022-02-02,2022-05-09,Cancelled
2365,1898,Premium,699,2022-01-11,2022-11-30,Active
2366,780,Basic,299,2024-07-15,2025-04-11,Active
2367,74,Premium,699,2023-11-20,2024-05-06,Active
2368,688,Standard,499,2024-04-02,2025-01-19,Cancelled
2369,1606,Standard,499,2023-02-21,2023-09-14,Active
2370,710,Premium,699,2022-09-25,2023-08-03,Active
2371,577,Standard,499,2022-03-27,2022-12-12,Cancelled
2372,174,Premium,699,2024-07-24,2025-02-02,Cancelled
2373,1835,Basic,299,2022-01-24,2022-04-29,Cancelled
2374,220,Basic,299,2022-03-18,2022-07-16,Active
2375,316,Premium,699,2024-03-31,2024-08-29,Cancelled
2376,1769,Basic,299,2022-01-10,2022-02-15,Cancelled
2377,699,Premium,699,2022-03-14,2022-07-01,Active
2378,1978,Standard,499,2023-10-09,2024-04-25,Cancelled
2379,217,Premium,699,2022-05-05,2022-07-02,Cancelled
2380,409,Premium,699,2024-08-06,2024-10-16,Active
2381,1471,Basic,299,2022-01-04,2022-09-12,Cancelled
2382,478,Basic,299,2022-02-21,2022-05-02,Active
2383,1281,Premium,699,2022-07-17,2023-04-16,Cancelled
2384,1451,Standard,499,2023-09-12,2024-01-15,Active
2385,1499,Premium,699,2023-08-30,2023-10-30,Active
2386,1040,Basic,299,2022-03-23,2022-07-21,Cancelled
2387,540,Basic,299,2024-06-18,2025-04-21,Active
2388,388,Premium,699,2022-05-07,2022-07-14,Active
2389,1738,Standard,499,2024-02-14,2024-07-09,Active
2390,1302,Premium,699,2022-10-31,2023-10-03,Active
2391,1312,Standard,499,2022-08-12,2023-04-17,Active
2392,707,Premium,699,2022-09-04,2023-07-02,Active
2393,1824,Premium,699,2022-09-15,2023-03-08,Cancelled
2394,133,Basic,299,2022-03-06,2022-12-13,Active
2395,1502,Basic,299,2023-09-27,2024-06-03,Active
2396,1566,Premium,699,2023-04-02,2023-05-08,Cancelled
2397,1382,Basic,299,2022-11-23,2023-10-20,Cancelled
2398,1873,Standard,499,2023-12-16,2024-11-20,Active
2399,135,Premium,699,2022-09-26,2023-04-07,Active
2400,1521,Standard,499,2023-01-15,2023-10-27,Active
2401,1002,Standard,499,2023-07-14,2023-11-18,Active
2402,350,Basic,299,2023-12-09,2024-07-06,Active
2403,1803,Standard,499,2022-11-29,2023-07-23,Active
2404,1842,Standard,499,2023-04-09,2023-07-26,Active
2405,1538,Standard,499,2023-03-06,2023-04-17,Cancelled
